Product_Price,Order_Quantity,Return_Status,Days_to_Return,User_Age,Discount_Applied,Order_Weekday,Order_Month,Order_Year,Total_Amount,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Return_Reason_Defective,Return_Reason_No Return,Return_Reason_Not as described,Return_Reason_Wrong item
370.83,3,0,-1.0,19,19.7,4,7,2024,1112.49,False,False,True,False,True,False,False,False,True,False,False,True,False,False
83.42,3,0,-1.0,26,35.17,5,11,2024,250.26,False,True,False,False,True,True,False,False,False,True,False,True,False,False
110.34,3,0,-1.0,31,9.79,1,6,2024,331.02,False,False,True,False,True,False,False,False,True,False,False,True,False,False
192.63,2,0,-1.0,67,31.09,2,7,2023,385.26,False,True,False,False,True,False,True,False,True,False,False,True,False,False
317.91,1,0,-1.0,51,31.03,0,5,2023,317.91,False,True,False,False,False,False,False,True,False,False,False,True,False,False
76.14,1,1,391.0,67,9.28,0,12,2023,76.14,False,False,False,True,True,False,True,False,False,False,False,False,False,False
432.8,5,1,23.0,70,47.75,0,8,2024,2164.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True
218.08,4,0,-1.0,65,43.36,4,6,2023,872.32,False,False,False,False,True,False,False,False,False,False,False,True,False,False
155.14,2,0,-1.0,35,35.04,2,1,2023,310.28,False,True,False,False,True,False,False,True,True,False,False,True,False,False
352.28,4,0,-1.0,56,41.22,6,5,2024,1409.12,False,False,False,False,False,True,False,False,False,True,False,True,False,False
81.4,5,0,-1.0,40,46.44,5,12,2023,407.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False
50.67,1,0,-1.0,33,28.55,4,11,2024,50.67,False,False,True,False,False,False,False,True,False,False,False,True,False,False
20.14,1,0,-1.0,32,25.84,2,7,2023,20.14,False,True,False,False,True,False,True,False,False,False,False,True,False,False
210.36,4,1,499.0,37,37.73,0,6,2023,841.44,False,False,False,False,False,False,False,False,True,False,True,False,False,False
104.28,1,0,-1.0,24,16.98,0,1,2023,104.28,False,False,True,False,True,False,True,False,False,True,False,True,False,False
274.25,4,1,284.0,44,46.8,2,12,2023,1097.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False
312.54,1,0,-1.0,58,30.62,2,9,2023,312.54,False,False,True,False,True,False,False,False,True,False,False,True,False,False
435.31,4,0,-1.0,29,44.88,6,6,2023,1741.24,False,False,False,True,True,False,False,True,False,True,False,True,False,False
152.73,3,0,-1.0,46,2.59,2,5,2024,458.18999999999994,False,False,True,False,True,False,True,False,False,True,False,True,False,False
451.19,1,0,-1.0,63,1.08,6,3,2023,451.19,False,False,True,False,True,False,True,False,False,True,False,True,False,False
269.16,4,0,-1.0,70,25.78,3,3,2023,1076.64,True,False,False,False,True,False,False,True,True,False,False,True,False,False
175.87,3,1,332.0,39,14.97,5,4,2023,527.61,False,False,True,False,False,False,False,True,False,False,False,False,True,False
88.92,1,0,-1.0,44,26.89,6,4,2023,88.92,False,False,True,False,True,False,False,False,False,False,False,True,False,False
205.22,3,0,-1.0,57,48.02,3,7,2024,615.66,False,False,False,True,False,False,True,False,True,False,False,True,False,False
179.43,5,1,45.0,25,43.74,5,5,2024,897.1500000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False
436.18,4,0,-1.0,65,40.41,3,4,2024,1744.72,False,False,False,False,True,True,False,False,True,False,False,True,False,False
308.23,3,1,109.0,43,16.04,1,7,2024,924.69,False,False,True,False,True,False,True,False,True,False,True,False,False,False
342.0,1,0,-1.0,29,5.65,0,1,2023,342.0,False,False,True,False,True,False,True,False,False,True,False,True,False,False
418.21,3,1,179.0,57,5.49,0,9,2023,1254.6299999999999,False,False,True,False,True,True,False,False,False,True,False,False,False,False
11.19,3,0,-1.0,62,1.96,4,9,2024,33.57,False,False,False,False,False,True,False,False,False,True,False,True,False,False
116.09,3,0,-1.0,56,31.59,3,5,2023,348.27,False,True,False,False,False,False,False,False,False,False,False,True,False,False
21.37,1,0,-1.0,70,18.19,3,8,2023,21.37,True,False,False,False,False,False,False,False,False,False,False,True,False,False
430.27,1,0,-1.0,42,27.4,0,4,2024,430.27,False,True,False,False,False,False,True,False,True,False,False,True,False,False
154.26,3,0,-1.0,42,1.71,6,9,2023,462.78,False,False,False,True,False,True,False,False,True,False,False,True,False,False
307.3,3,1,409.0,38,2.68,2,3,2023,921.9000000000001,False,False,False,False,False,False,False,True,False,True,False,False,True,False
150.44,3,0,-1.0,27,33.84,1,3,2023,451.32,False,False,False,True,True,True,False,False,False,True,False,True,False,False
88.23,4,1,144.0,24,11.63,5,12,2023,352.92,False,True,False,False,True,False,False,True,False,False,False,False,False,True
368.12,4,1,658.0,55,35.34,1,2,2023,1472.48,True,False,False,False,True,False,False,False,False,False,True,False,False,False
61.6,2,0,-1.0,28,28.08,2,8,2024,123.2,True,False,False,False,False,False,True,False,False,True,False,True,False,False
155.87,5,1,23.0,44,46.14,0,10,2024,779.35,False,True,False,False,False,False,False,False,True,False,False,False,True,False
324.03,5,0,-1.0,23,27.6,6,12,2023,1620.1499999999999,False,False,False,False,True,False,True,False,False,False,False,True,False,False
496.66,2,1,49.0,66,30.88,2,2,2023,993.32,True,False,False,False,False,False,True,False,False,False,False,False,False,False
354.5,5,0,-1.0,20,26.92,2,4,2024,1772.5,False,False,False,False,True,True,False,False,False,True,False,True,False,False
495.51,3,0,-1.0,63,25.05,3,8,2023,1486.53,True,False,False,False,True,False,True,False,True,False,False,True,False,False
61.99,4,0,-1.0,32,7.6,4,10,2024,247.96,False,False,True,False,False,True,False,False,False,True,False,True,False,False
395.19,4,1,573.0,37,8.12,4,5,2023,1580.76,False,False,False,False,True,False,True,False,False,False,False,False,False,True
70.19,5,0,-1.0,58,2.98,1,7,2023,350.95,False,False,False,False,True,False,False,False,False,False,False,True,False,False
303.23,2,0,-1.0,34,44.84,3,10,2024,606.46,True,False,False,False,False,False,True,False,True,False,False,True,False,False
156.2,5,0,-1.0,68,46.99,4,10,2023,781.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False
485.23,1,0,-1.0,18,16.42,0,8,2024,485.23,True,False,False,False,False,False,True,False,True,False,False,True,False,False
396.02,5,0,-1.0,20,11.1,0,1,2024,1980.1,False,False,False,True,False,True,False,False,False,False,False,True,False,False
470.35,4,1,533.0,34,13.63,6,5,2023,1881.4,False,False,False,True,True,False,True,False,False,False,False,False,True,False
467.18,3,0,-1.0,24,10.8,5,9,2023,1401.54,False,False,True,False,True,False,True,False,False,False,False,True,False,False
215.51,4,1,17.0,30,46.58,4,4,2024,862.04,False,False,False,False,False,False,True,False,False,True,False,False,False,True
372.58,1,0,-1.0,60,20.48,5,4,2024,372.58,False,True,False,False,False,False,True,False,True,False,False,True,False,False
309.82,2,1,100.0,52,32.89,4,11,2023,619.64,False,False,False,False,True,False,False,False,False,True,False,False,True,False
396.5,4,1,491.0,59,0.35,1,1,2023,1586.0,False,False,False,True,True,False,False,True,True,False,False,False,False,False
350.82,3,0,-1.0,42,24.4,4,12,2023,1052.46,False,False,True,False,False,False,False,True,False,True,False,True,False,False
27.86,4,0,-1.0,54,45.46,6,3,2024,111.44,True,False,False,False,False,True,False,False,True,False,False,True,False,False
359.28,5,1,48.0,40,17.92,3,10,2023,1796.3999999999999,False,False,False,True,False,True,False,False,True,False,False,False,True,False
485.36,1,0,-1.0,28,39.33,5,3,2024,485.36,False,False,False,False,False,False,True,False,False,False,False,True,False,False
125.16,1,1,541.0,48,22.16,0,1,2023,125.16,True,False,False,False,False,False,False,False,True,False,False,False,False,False
209.77,1,0,-1.0,46,45.55,1,2,2024,209.77,False,False,False,True,False,False,False,False,True,False,False,True,False,False
60.22,4,0,-1.0,24,18.61,1,1,2024,240.88,False,False,False,False,True,False,False,False,False,False,False,True,False,False
426.54,4,1,105.0,35,16.02,6,8,2024,1706.16,False,True,False,False,True,True,False,False,False,True,False,False,False,True
152.27,5,1,188.0,64,5.1,3,8,2023,761.35,True,False,False,False,False,True,False,False,True,False,False,False,False,False
277.13,1,1,421.0,34,20.31,5,5,2023,277.13,False,False,False,True,False,False,False,False,False,True,True,False,False,False
325.55,1,0,-1.0,57,5.3,1,4,2024,325.55,False,False,False,False,True,False,False,True,False,True,False,True,False,False
308.52,2,0,-1.0,27,47.88,1,6,2023,617.04,False,True,False,False,True,False,True,False,False,False,False,True,False,False
49.08,3,1,356.0,53,25.93,2,2,2023,147.24,False,False,False,False,False,False,False,True,True,False,False,False,True,False
193.57,1,0,-1.0,46,45.82,4,2,2023,193.57,False,False,False,True,True,False,True,False,False,True,False,True,False,False
94.82,3,1,547.0,30,46.99,0,5,2023,284.46,False,True,False,False,True,True,False,False,False,False,True,False,False,False
35.84,2,0,-1.0,47,17.82,0,8,2023,71.68,True,False,False,False,False,False,False,False,False,True,False,True,False,False
441.41,1,0,-1.0,38,32.08,2,12,2024,441.41,False,False,False,True,False,False,False,False,True,False,False,True,False,False
457.37,4,1,269.0,66,17.62,4,8,2023,1829.48,False,False,False,True,True,True,False,False,False,False,True,False,False,False
343.29,4,0,-1.0,20,26.13,4,2,2023,1373.16,False,False,False,False,True,False,False,False,False,False,False,True,False,False
139.37,2,0,-1.0,45,31.93,0,2,2024,278.74,False,False,True,False,False,False,True,False,False,False,False,True,False,False
247.96,1,0,-1.0,33,39.35,3,5,2023,247.96,False,False,False,True,False,False,True,False,False,False,False,True,False,False
252.51,3,0,-1.0,69,46.35,4,1,2024,757.53,False,False,True,False,True,False,False,True,True,False,False,True,False,False
315.41,5,0,-1.0,30,48.81,2,1,2024,1577.0500000000002,False,False,False,True,False,False,True,False,True,False,False,True,False,False
280.56,3,0,-1.0,30,15.1,0,12,2024,841.6800000000001,False,True,False,False,False,False,False,True,False,False,False,True,False,False
249.16,2,0,-1.0,25,5.2,6,9,2024,498.32,False,False,True,False,False,False,False,True,True,False,False,True,False,False
222.06,5,0,-1.0,48,34.22,2,4,2023,1110.3,False,True,False,False,False,True,False,False,False,True,False,True,False,False
21.43,2,0,-1.0,61,3.19,0,7,2024,42.86,True,False,False,False,False,False,False,False,False,True,False,True,False,False
143.58,4,1,544.0,32,0.02,3,1,2023,574.32,True,False,False,False,False,False,True,False,False,True,False,False,False,True
183.07,1,0,-1.0,36,20.0,3,3,2023,183.07,True,False,False,False,True,False,True,False,True,False,False,True,False,False
272.81,1,0,-1.0,60,14.5,5,9,2023,272.81,False,True,False,False,True,True,False,False,True,False,False,True,False,False
198.78,2,0,-1.0,57,39.51,3,11,2023,397.56,False,False,True,False,True,False,False,False,False,True,False,True,False,False
393.38,3,1,264.0,57,6.08,3,11,2023,1180.1399999999999,False,False,False,False,False,False,True,False,True,False,False,False,False,True
499.03,5,0,-1.0,39,15.15,5,5,2024,2495.1499999999996,False,False,False,False,True,False,False,True,False,False,False,True,False,False
470.91,5,0,-1.0,19,24.16,6,6,2024,2354.55,False,False,True,False,True,True,False,False,False,False,False,True,False,False
207.43,4,1,86.0,43,42.98,2,3,2023,829.72,False,False,False,False,True,False,True,False,False,True,True,False,False,False
169.09,4,0,-1.0,36,37.53,1,1,2023,676.36,False,True,False,False,False,False,True,False,False,True,False,True,False,False
105.83,5,1,107.0,57,3.41,1,8,2023,529.15,False,True,False,False,True,True,False,False,False,True,False,False,False,True
289.4,2,1,21.0,54,24.09,4,5,2023,578.8,True,False,False,False,False,False,False,True,False,False,False,False,True,False
159.83,5,0,-1.0,65,39.52,3,4,2023,799.1500000000001,False,True,False,False,True,False,False,False,True,False,False,True,False,False
214.23,3,0,-1.0,62,21.44,5,11,2023,642.6899999999999,False,True,False,False,False,False,False,False,True,False,False,True,False,False
325.77,5,1,43.0,36,23.61,4,4,2023,1628.85,True,False,False,False,True,True,False,False,True,False,False,False,True,False
85.43,4,0,-1.0,44,22.82,0,8,2023,341.72,False,False,False,True,True,False,False,True,False,False,False,True,False,False
451.05,4,0,-1.0,52,8.38,4,11,2024,1804.2,False,False,False,True,True,False,True,False,False,False,False,True,False,False
472.5,3,0,-1.0,42,10.61,4,6,2023,1417.5,False,False,False,False,False,False,True,False,False,False,False,True,False,False
407.77,2,1,0.0,62,46.75,5,12,2024,815.54,False,False,False,True,True,False,True,False,False,False,False,False,False,True
50.0,3,0,-1.0,30,6.61,1,5,2024,150.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False
436.73,3,0,-1.0,49,7.44,5,7,2023,1310.19,False,False,False,True,False,False,False,False,True,False,False,True,False,False
201.65,3,1,18.0,44,37.98,1,5,2023,604.95,True,False,False,False,False,False,False,False,False,True,False,False,False,False
458.79,4,1,70.0,28,5.69,3,3,2023,1835.16,False,False,False,False,True,True,False,False,False,True,False,False,False,True
319.63,1,0,-1.0,41,27.95,1,6,2024,319.63,False,False,False,False,True,True,False,False,False,True,False,True,False,False
28.62,3,1,183.0,53,45.59,1,2,2023,85.86,False,False,False,True,True,False,True,False,False,False,False,False,True,False
67.66,5,0,-1.0,24,39.05,4,5,2024,338.29999999999995,False,False,True,False,True,False,True,False,True,False,False,True,False,False
286.21,4,0,-1.0,59,17.38,3,2,2024,1144.84,False,False,True,False,False,False,False,False,False,False,False,True,False,False
36.74,2,1,195.0,39,23.26,2,6,2024,73.48,False,False,False,True,False,True,False,False,False,True,False,False,True,False
346.7,4,1,171.0,70,40.52,1,1,2024,1386.8,False,False,False,False,True,False,True,False,False,False,False,False,False,True
25.7,5,0,-1.0,62,13.3,2,10,2024,128.5,False,False,True,False,False,True,False,False,False,True,False,True,False,False
161.68,2,0,-1.0,61,1.9,1,12,2023,323.36,False,False,False,False,True,False,False,True,False,True,False,True,False,False
407.8,1,0,-1.0,67,39.14,2,3,2023,407.8,False,False,False,True,True,False,True,False,False,True,False,True,False,False
54.28,5,0,-1.0,66,46.54,6,1,2023,271.4,True,False,False,False,True,True,False,False,True,False,False,True,False,False
346.66,1,0,-1.0,24,48.77,6,9,2024,346.66,False,False,False,False,True,False,False,False,True,False,False,True,False,False
459.72,3,0,-1.0,69,45.53,6,1,2024,1379.16,False,True,False,False,True,False,False,True,False,False,False,True,False,False
453.56,1,0,-1.0,25,13.76,3,12,2024,453.56,True,False,False,False,True,False,True,False,True,False,False,True,False,False
355.56,2,0,-1.0,65,13.8,4,3,2024,711.12,False,False,True,False,False,True,False,False,True,False,False,True,False,False
356.03,3,0,-1.0,46,25.62,2,5,2024,1068.09,False,False,False,False,False,False,False,True,False,True,False,True,False,False
167.26,5,0,-1.0,62,14.28,6,2,2023,836.3,False,True,False,False,True,False,True,False,False,True,False,True,False,False
129.29,5,0,-1.0,49,46.36,4,9,2024,646.4499999999999,True,False,False,False,False,False,True,False,False,True,False,True,False,False
256.26,4,0,-1.0,37,43.61,1,12,2023,1025.04,False,False,False,True,True,False,True,False,False,True,False,True,False,False
280.12,4,1,189.0,26,26.27,2,1,2023,1120.48,False,False,True,False,True,False,True,False,True,False,True,False,False,False
200.96,1,0,-1.0,52,25.2,2,12,2023,200.96,False,False,False,True,False,False,False,True,False,False,False,True,False,False
491.78,2,0,-1.0,64,24.11,2,5,2023,983.56,False,False,True,False,True,False,False,True,False,False,False,True,False,False
80.18,3,0,-1.0,47,29.7,4,9,2023,240.54000000000002,True,False,False,False,False,False,False,False,False,True,False,True,False,False
367.61,4,0,-1.0,61,48.42,0,12,2023,1470.44,False,False,False,True,False,True,False,False,False,False,False,True,False,False
240.93,3,0,-1.0,48,41.57,4,5,2023,722.79,False,False,False,False,False,True,False,False,True,False,False,True,False,False
469.55,1,0,-1.0,23,0.12,2,4,2023,469.55,True,False,False,False,False,False,False,True,True,False,False,True,False,False
420.29,3,1,342.0,50,48.1,6,9,2023,1260.8700000000001,False,False,False,False,True,False,False,False,False,False,False,False,True,False
221.54,2,1,374.0,27,39.54,2,10,2023,443.08,False,False,False,True,False,False,False,False,True,False,False,False,False,False
9.23,4,1,88.0,28,41.06,3,3,2024,36.92,True,False,False,False,True,False,True,False,False,True,False,False,False,True
139.33,2,1,480.0,38,36.02,2,1,2023,278.66,True,False,False,False,False,False,False,False,False,False,False,False,True,False
371.0,5,0,-1.0,68,25.5,5,10,2024,1855.0,False,False,False,False,True,False,False,True,False,True,False,True,False,False
211.94,5,0,-1.0,64,17.22,2,6,2024,1059.7,False,True,False,False,False,True,False,False,False,False,False,True,False,False
32.83,5,0,-1.0,63,26.43,4,9,2023,164.14999999999998,False,False,False,True,True,False,False,True,False,True,False,True,False,False
229.5,1,0,-1.0,18,41.48,5,2,2023,229.5,False,True,False,False,True,False,True,False,False,False,False,True,False,False
171.71,5,0,-1.0,59,23.55,3,3,2024,858.5500000000001,False,True,False,False,False,False,False,False,False,True,False,True,False,False
262.81,5,1,245.0,64,34.15,0,3,2023,1314.05,False,False,True,False,False,False,False,False,False,True,True,False,False,False
242.26,5,1,149.0,43,26.1,4,12,2023,1211.3,False,False,True,False,True,False,True,False,False,True,False,False,True,False
382.72,4,0,-1.0,38,30.44,5,1,2024,1530.88,False,True,False,False,True,True,False,False,True,False,False,True,False,False
254.37,3,1,192.0,45,24.5,2,5,2023,763.11,False,False,False,True,True,False,False,False,True,False,True,False,False,False
276.14,5,1,415.0,57,14.69,6,10,2023,1380.6999999999998,True,False,False,False,True,False,False,False,True,False,False,False,False,True
291.54,4,0,-1.0,45,19.44,6,2,2023,1166.16,False,True,False,False,True,False,True,False,False,True,False,True,False,False
361.72,4,1,605.0,67,40.96,6,3,2023,1446.88,False,False,True,False,False,False,False,False,False,True,True,False,False,False
347.86,5,0,-1.0,56,40.85,1,3,2023,1739.3000000000002,False,False,True,False,True,True,False,False,False,True,False,True,False,False
226.33,1,0,-1.0,68,26.24,0,3,2024,226.33,False,False,False,True,False,False,True,False,True,False,False,True,False,False
194.67,2,0,-1.0,41,39.25,3,1,2023,389.34,False,False,False,True,False,False,False,True,False,True,False,True,False,False
198.68,4,1,393.0,25,26.43,5,2,2023,794.72,False,False,False,False,False,False,True,False,False,False,False,False,True,False
89.05,4,0,-1.0,24,21.16,0,11,2023,356.2,False,False,False,False,True,False,True,False,False,False,False,True,False,False
404.96,5,0,-1.0,70,49.86,2,10,2023,2024.8,True,False,False,False,True,False,False,False,True,False,False,True,False,False
388.29,4,1,175.0,62,4.08,1,8,2023,1553.16,True,False,False,False,True,False,False,False,True,False,False,False,True,False
468.66,3,0,-1.0,66,20.7,2,2,2023,1405.98,True,False,False,False,True,True,False,False,True,False,False,True,False,False
18.45,3,0,-1.0,42,19.02,3,6,2024,55.349999999999994,False,True,False,False,True,False,False,True,False,True,False,True,False,False
87.65,2,0,-1.0,68,32.69,0,4,2024,175.3,False,False,False,False,True,False,True,False,False,False,False,True,False,False
98.02,4,0,-1.0,28,19.79,5,10,2024,392.08,False,False,False,False,False,True,False,False,False,True,False,True,False,False
202.25,1,1,54.0,21,14.67,3,8,2024,202.25,False,False,False,True,True,False,True,False,True,False,False,False,False,True
316.19,1,1,37.0,54,35.65,6,6,2024,316.19,False,False,False,True,False,False,False,True,False,True,False,False,False,False
455.93,4,0,-1.0,36,43.7,2,8,2024,1823.72,False,False,True,False,False,False,False,False,False,True,False,True,False,False
379.83,2,0,-1.0,32,48.74,1,3,2024,759.66,True,False,False,False,False,False,False,False,False,True,False,True,False,False
5.64,2,0,-1.0,48,16.61,6,4,2023,11.28,False,False,True,False,False,False,False,False,False,False,False,True,False,False
234.4,1,0,-1.0,28,33.65,1,5,2023,234.4,False,False,False,False,True,False,False,True,False,True,False,True,False,False
272.94,2,1,29.0,52,46.55,2,1,2023,545.88,False,False,True,False,False,False,False,False,False,True,True,False,False,False
63.88,5,0,-1.0,32,36.05,1,10,2024,319.40000000000003,True,False,False,False,False,False,False,True,False,False,False,True,False,False
251.27,3,0,-1.0,36,19.14,1,11,2023,753.8100000000001,False,False,False,True,True,True,False,False,False,True,False,True,False,False
343.66,3,1,225.0,37,8.58,2,3,2024,1030.98,False,False,False,True,False,False,True,False,True,False,True,False,False,False
448.46,3,1,89.0,32,49.31,0,1,2024,1345.3799999999999,False,True,False,False,False,False,True,False,True,False,False,False,False,True
353.13,2,0,-1.0,18,47.13,0,12,2023,706.26,False,False,True,False,False,False,True,False,False,True,False,True,False,False
103.67,2,1,61.0,20,17.29,3,6,2023,207.34,True,False,False,False,True,False,False,False,False,False,False,False,False,True
33.63,2,1,206.0,51,16.08,1,4,2023,67.26,True,False,False,False,False,False,True,False,False,False,True,False,False,False
473.28,4,1,85.0,27,13.7,3,2,2023,1893.12,True,False,False,False,True,False,True,False,False,True,False,False,False,True
283.69,3,1,13.0,44,36.45,6,12,2023,851.0699999999999,False,False,False,True,True,False,True,False,False,True,False,False,False,False
284.36,5,0,-1.0,22,6.66,3,6,2023,1421.8000000000002,False,True,False,False,True,False,True,False,False,False,False,True,False,False
120.62,3,0,-1.0,45,23.4,3,2,2023,361.86,False,False,True,False,False,False,False,False,False,True,False,True,False,False
38.52,2,0,-1.0,23,44.0,5,6,2023,77.04,True,False,False,False,True,True,False,False,True,False,False,True,False,False
429.48,4,1,88.0,29,19.9,0,7,2024,1717.92,False,False,False,True,True,False,False,False,False,False,False,False,False,False
361.48,3,1,542.0,42,45.19,5,5,2023,1084.44,False,False,False,False,True,True,False,False,True,False,True,False,False,False
437.92,1,0,-1.0,32,26.0,1,8,2024,437.92,True,False,False,False,False,False,False,True,False,True,False,True,False,False
330.76,1,0,-1.0,33,8.33,4,8,2024,330.76,False,False,False,True,False,False,False,False,True,False,False,True,False,False
451.14,5,0,-1.0,22,12.33,1,1,2023,2255.7,False,False,True,False,False,False,False,True,True,False,False,True,False,False
245.29,2,1,548.0,35,32.63,5,4,2023,490.58,False,False,False,True,True,False,True,False,True,False,True,False,False,False
435.87,2,0,-1.0,24,27.1,4,8,2024,871.74,True,False,False,False,True,False,False,False,False,False,False,True,False,False
85.11,5,0,-1.0,21,19.97,1,5,2024,425.55,True,False,False,False,True,False,True,False,False,True,False,True,False,False
101.91,2,0,-1.0,56,34.93,5,11,2023,203.82,False,True,False,False,True,False,False,False,False,True,False,True,False,False
492.27,5,1,84.0,33,23.18,4,10,2023,2461.35,True,False,False,False,True,False,True,False,False,False,False,False,True,False
283.15,2,1,10.0,36,8.03,4,5,2023,566.3,False,False,True,False,False,False,False,True,False,True,True,False,False,False
277.55,2,0,-1.0,21,17.68,3,5,2023,555.1,True,False,False,False,False,False,False,True,True,False,False,True,False,False
418.62,5,0,-1.0,30,5.04,0,8,2023,2093.1,False,False,True,False,False,True,False,False,True,False,False,True,False,False
270.7,4,0,-1.0,66,0.26,2,3,2023,1082.8,False,False,False,True,True,True,False,False,False,True,False,True,False,False
353.45,4,0,-1.0,51,45.25,6,7,2024,1413.8,False,True,False,False,True,True,False,False,False,False,False,True,False,False
331.58,5,0,-1.0,43,43.0,3,9,2023,1657.8999999999999,True,False,False,False,True,True,False,False,True,False,False,True,False,False
283.15,3,0,-1.0,50,19.12,4,5,2024,849.4499999999999,False,False,False,True,True,False,False,True,False,False,False,True,False,False
445.37,3,1,413.0,32,23.32,2,3,2023,1336.1100000000001,True,False,False,False,False,False,True,False,False,True,False,False,False,True
318.15,1,0,-1.0,45,39.9,4,3,2024,318.15,False,False,False,True,True,False,True,False,True,False,False,True,False,False
112.94,2,1,60.0,52,44.57,4,2,2024,225.88,False,False,False,True,True,True,False,False,False,True,False,False,True,False
405.64,2,0,-1.0,68,37.32,2,12,2023,811.28,False,False,True,False,False,False,False,True,False,False,False,True,False,False
149.81,4,0,-1.0,41,7.23,3,2,2024,599.24,False,True,False,False,True,False,False,True,False,False,False,True,False,False
50.4,2,0,-1.0,22,18.82,4,4,2023,100.8,False,True,False,False,False,False,False,True,False,True,False,True,False,False
253.99,5,0,-1.0,55,40.06,0,10,2023,1269.95,True,False,False,False,True,True,False,False,False,False,False,True,False,False
378.83,2,0,-1.0,64,21.12,0,5,2023,757.66,False,True,False,False,False,False,True,False,True,False,False,True,False,False
15.72,2,1,170.0,21,10.24,3,10,2023,31.44,False,False,False,False,False,False,True,False,True,False,False,False,False,False
201.51,3,1,514.0,23,22.88,2,1,2023,604.53,True,False,False,False,False,False,False,False,False,True,False,False,False,True
8.75,5,0,-1.0,67,7.38,0,9,2023,43.75,False,False,True,False,True,False,False,False,True,False,False,True,False,False
211.24,3,0,-1.0,60,46.74,0,4,2024,633.72,False,False,True,False,True,True,False,False,False,True,False,True,False,False
427.41,4,0,-1.0,21,32.21,3,9,2023,1709.64,False,False,False,False,True,False,False,True,True,False,False,True,False,False
426.07,5,0,-1.0,19,33.43,5,9,2024,2130.35,False,True,False,False,False,False,True,False,False,False,False,True,False,False
6.37,4,1,32.0,59,25.24,3,6,2023,25.48,False,True,False,False,True,False,True,False,True,False,True,False,False,False
51.51,4,1,294.0,44,20.12,2,5,2023,206.04,True,False,False,False,False,False,False,True,False,True,True,False,False,False
57.85,4,1,136.0,56,3.22,3,1,2024,231.4,True,False,False,False,True,True,False,False,False,True,False,False,False,False
365.88,5,0,-1.0,19,35.2,4,6,2024,1829.4,False,False,True,False,True,False,False,False,False,True,False,True,False,False
226.64,5,0,-1.0,48,43.57,3,1,2023,1133.1999999999998,False,False,False,False,False,True,False,False,False,False,False,True,False,False
252.89,1,0,-1.0,58,12.07,3,6,2024,252.89,False,True,False,False,True,False,False,False,False,False,False,True,False,False
228.9,2,1,238.0,37,28.0,3,9,2023,457.8,False,False,False,False,False,False,True,False,False,False,False,False,True,False
493.54,4,0,-1.0,47,17.21,6,5,2024,1974.16,False,False,False,True,False,False,True,False,True,False,False,True,False,False
36.91,5,0,-1.0,25,7.27,0,11,2024,184.54999999999998,False,False,True,False,True,True,False,False,False,True,False,True,False,False
254.09,5,0,-1.0,41,2.52,3,12,2024,1270.45,True,False,False,False,False,False,False,False,False,False,False,True,False,False
230.29,2,1,357.0,44,39.49,3,3,2023,460.58,True,False,False,False,True,False,False,False,False,True,True,False,False,False
287.7,2,0,-1.0,50,17.69,1,9,2023,575.4,True,False,False,False,True,True,False,False,True,False,False,True,False,False
247.02,2,0,-1.0,66,3.66,6,12,2023,494.04,False,False,False,True,True,False,True,False,False,False,False,True,False,False
100.8,3,0,-1.0,67,49.92,0,11,2024,302.4,False,True,False,False,True,False,False,True,True,False,False,True,False,False
73.64,2,0,-1.0,66,32.84,3,11,2023,147.28,False,False,False,False,True,False,False,False,True,False,False,True,False,False
91.71,3,0,-1.0,55,3.69,5,6,2024,275.13,False,False,False,False,True,False,False,False,False,False,False,True,False,False
167.79,3,1,85.0,47,26.01,1,5,2024,503.37,False,False,False,False,True,False,True,False,True,False,False,False,False,False
253.1,4,1,484.0,68,17.51,6,3,2023,1012.4,False,False,False,False,False,False,False,True,False,True,True,False,False,False
333.83,1,0,-1.0,70,18.63,4,7,2024,333.83,False,False,True,False,True,True,False,False,False,True,False,True,False,False
41.91,2,0,-1.0,43,13.11,1,6,2024,83.82,False,False,False,True,False,False,True,False,False,False,False,True,False,False
355.47,2,0,-1.0,65,20.8,3,1,2024,710.94,True,False,False,False,False,False,False,False,False,False,False,True,False,False
118.45,2,1,7.0,52,13.72,3,10,2024,236.9,False,False,False,True,False,True,False,False,True,False,False,False,True,False
55.93,2,1,91.0,65,38.45,5,9,2024,111.86,False,True,False,False,True,True,False,False,False,False,False,False,False,False
39.02,4,0,-1.0,33,31.33,1,10,2023,156.08,False,False,False,False,False,False,False,True,False,False,False,True,False,False
73.53,3,1,332.0,38,46.78,5,10,2023,220.59,True,False,False,False,False,True,False,False,True,False,False,False,False,True
255.03,5,0,-1.0,21,38.26,5,8,2024,1275.15,False,True,False,False,False,False,False,False,True,False,False,True,False,False
266.23,3,0,-1.0,45,37.47,6,10,2023,798.69,False,False,False,True,False,False,True,False,False,False,False,True,False,False
